Region;Navn;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting
K1517;Hareid;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;5;.;.;.;:;0;;.;.;100;.;.;.;:;.;
K1519;Volda (t.o.m. 2019);6;6;12;3;:;:;;;;100;100;100;100.00;:;:;;;;;;;;;;;;;;;;;;;;;;5;8;:;:;:;:;;;;83.3;133.3;:;.;:;:;;;;6;6;11;3;:;:;;;;100;100;91.7;100.00;:;:;;;
K1520;Ørsta;5;4;12;2;.;.;:;0;0;100;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;4;4;:;:;:;.;:;0;;80;100;:;.;:;.;:;.;;4;4;12;2;.;.;:;0;;80;100;100;100.00;.;.;:;.;
K1523;Ørskog (t.o.m. 2019);0;0;4;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1524;Norddal (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1525;Stranda;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1526;Stordal (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1528;Sykkylven;0;0;7;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1529;Skodje (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1531;Sula;0;0;9;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;5;.;.;.;:;0;;.;.;55.6;.;.;.;:;.;
K1532;Giske;0;0;8;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;8;.;.;.;:;0;;.;.;100;.;.;.;:;.;
K1534;Haram (t.o.m. 2019);0;0;10;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;10;.;.;.;;;;.;.;100;.;.;.;;;
K1535;Vestnes;0;0;6;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1539;Rauma;0;0;6;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;6;.;.;.;:;0;;.;.;100;.;.;.;:;.;
K1543;Nesset (t.o.m. 2019);0;0;4;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;:;.;.;.;;;;.;.;:;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1545;Midsund (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1546;Sandøy (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1547;Aukra;0;0;6;3;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;7;:;.;.;:;0;;.;.;116.7;.;.;.;:;.;;0;0;6;3;.;.;:;0;;.;.;100;100.00;.;.;:;.;
K1548;Fræna (t.o.m. 2019);0;0;10;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;:;.;.;.;;;;.;.;:;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1551;Eide (t.o.m. 2019);0;0;4;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;:;.;.;.;;;;.;.;:;.;.;.;;;
K1554;Averøy;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1557;Gjemnes;0;0;4;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1560;Tingvoll;0;0;4;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;:;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1563;Sunndal;5;8;12;4;.;.;:;0;0;100;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;:;7;11;5;.;.;:;0;;.;87.5;91.7;125.00;.;.;:;.;;5;8;8;4;.;.;:;0;;100;100;66.7;100.00;.;.;:;.;
K1566;Surnadal;0;0;8;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;5;.;.;.;:;0;;.;.;62.5;.;.;.;:;.;;0;0;8;.;.;.;:;0;;.;.;100;.;.;.;:;.;
K5061;Rindal;0;0;4;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1571;Halsa (t.o.m. 2019);0;0;4;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1573;Smøla;0;0;4;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1576;Aure;0;0;6;2;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;6;:;.;.;:;0;;.;.;100;.;.;.;:;.;;0;0;6;2;.;.;:;0;;.;.;100;100.00;.;.;:;.;
K1601;Trondheim (t.o.m. 2019);18;40;160;43;19;9;;;;100;100;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;19;46;123;43;13;9;;;;105.6;115;76.9;100.00;68.42;100;;;;18;45;160;43;19;9;;;;100;112.5;100;100.00;100;100;;;
K5011;Hemne (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;:;.;.;.;;;;.;.;:;.;.;.;;;;0;0;5;.;.;.;;;;.;.;100;.;.;.;;;
K5012;Snillfjord (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K5013;Hitra (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;5;.;.;.;;;;.;.;100;.;.;.;;;
K5014;Frøya;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5015;Ørland (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K5016;Agdenes (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1624;Rissa (t.o.m. 2017);0;0;6;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K5017;Bjugn (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K5018;Åfjord (t.o.m. 2019);0;0;4;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;:;.;.;.;;;;.;.;:;.;.;.;;;;0;0;:;.;.;.;;;;.;.;:;.;.;.;;;
K5019;Roan (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K5020;Osen;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5021;Oppdal;0;0;8;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5022;Rennebu;0;0;4;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;5;.;.;.;:;0;;.;.;125;.;.;.;:;.;
K5023;Meldal (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K5024;Orkdal (t.o.m. 2019);0;0;12;4;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;:;11;:;:;.;;;;.;.;91.7;.;:;.;;;;0;0;12;4;.;.;;;;.;.;100;100.00;.;.;;;
K5025;Røros;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;5;.;.;.;:;0;;.;.;100;.;.;.;:;.;
K5026;Holtålen;0;0;4;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;
K5027;Midtre Gauldal;0;0;8;3;:;:;:;0;0;.;.;100;100.00;:;:;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;:;:;.;:;0;;.;.;:;.;:;.;:;.;;0;0;8;3;:;:;:;0;;.;.;100;100.00;:;:;:;.;
K5028;Melhus;0;0;14;4;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;0;5;.;:;:;:;;.;.;0;125.00;.;:;:;:;;0;0;5;4;.;.;:;0;;.;.;35.7;100.00;.;.;:;.;
K5029;Skaun;0;0;8;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;8;.;.;.;:;0;;.;.;100;.;.;.;:;.;
K5030;Klæbu (t.o.m. 2019);0;0;6;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;6;.;.;.;;;;.;.;100;.;.;.;;;
K5031;Malvik;0;5;12;.;.;.;:;0;0;.;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;0;0;.;.;.;:;.;;0;0;12;.;.;.;:;0;;.;0;100;.;.;.;:;.;
K5032;Selbu;0;0;6;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5033;Tydal;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5004;Steinkjer (t.o.m. 2019);4;6;20;4;:;.;;;;100;100;100;100.00;:;100;;;;;;;;;;;;;;;;;;;;;;4;6;7;:;.;.;;;;100;100;35;.;.;.;;;;4;6;10;4;.;.;;;;100;100;50;100.00;.;.;;;
K5005;Namsos (t.o.m. 2019);0;0;13;4;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;:;:;:;.;.;;;;.;.;:;.;.;.;;;;0;0;13;4;.;.;;;;.;.;100;100.00;.;.;;;
K5034;Meråker;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5035;Stjørdal;5;10;22;5;:;.;:;0;0;100;100;100;100.00;:;100;:;.;;;;;;;;:;;;;;;;;;.;;;5;7;10;9;:;.;:;0;;100;70;45.5;180.00;:;.;:;.;;5;7;22;5;.;.;:;0;;100;70;100;100.00;.;.;:;.;
K5036;Frosta;0;0;4;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1718;Leksvik (t.o.m. 2017);0;0;4;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K5037;Levanger;5;7;20;4;:;:;:;:;4;100;100;100;100.00;:;:;:;:;;;;;;;;:;;;;;;;;;.;;;4;:;9;7;:;:;:;:;;80;.;45;175.00;:;:;:;:;;5;7;12;4;:;:;:;:;;100;100;60;100.00;:;:;:;:;
K5038;Verdal;0;0;14;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;14;.;.;.;:;0;;.;.;100;.;.;.;:;.;
K5039;Verran (t.o.m. 2019);0;0;4;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;:;.;.;.;;;;.;.;:;.;.;.;;;
K5040;Namdalseid (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K5041;Snåsa;0;0;4;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5042;Lierne;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5043;Røyrvik;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5044;Namsskogan;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5045;Grong;5;7;8;4;:;.;:;0;0;100;100;100;100.00;:;100;:;.;;;;;;;;:;;;;;;;;;.;;;5;7;5;:;.;:;:;0;;100;100;62.5;.;.;:;:;.;;5;7;7;4;:;.;:;0;;100;100;87.5;100.00;:;.;:;.;
K5046;Høylandet;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5047;Overhalla;5;5;6;.;.;.;:;0;0;100;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;6;7;0;.;.;.;:;0;;120;140;0;.;.;.;:;.;;5;5;6;.;.;.;:;0;;100;100;100;.;.;.;:;.;
K5048;Fosnes (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K5049;Flatanger;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5050;Vikna (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;:;:;.;;;;.;.;0;.;:;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K5051;Nærøy (t.o.m. 2019);0;0;16;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;:;.;.;.;;;;.;.;:;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K5052;Leka;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5053;Inderøy;0;0;8;2;:;.;:;0;0;.;.;100;100.00;:;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;5;:;.;.;:;0;;.;.;62.5;.;.;.;:;.;;0;0;8;2;.;.;:;0;;.;.;100;100.00;.;.;:;.;
K1804;Bodø;0;0;35;9;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;16;5;:;.;:;0;;.;.;45.7;55.56;:;.;:;.;;0;0;35;18;.;.;:;0;;.;.;100;200.00;.;.;:;.;
K1805;Narvik (t.o.m. 2019);0;0;25;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1811;Bindal;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1812;Sømna;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1813;Brønnøy;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1815;Vega;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1816;Vevelstad;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1818;Herøy (Nordland);0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;10;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1820;Alstahaug;5;5;25;5;:;:;:;0;0;100;100;100;100.00;:;:;:;.;;;;;;;;:;;;;;;;;;.;;;5;7;5;6;.;:;:;0;;100;140;20;120.00;.;:;:;.;;5;5;5;5;:;:;:;0;;100;100;20;100.00;:;:;:;.;
K1822;Leirfjord;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;:;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1824;Vefsn;5;5;25;4;.;.;:;0;0;100;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;6;5;16;6;.;.;:;:;;120;100;64;150.00;.;.;:;:;;5;5;20;10;.;.;:;0;;100;100;80;250.00;.;.;:;.;
K1825;Grane;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1826;Hattfjelldal;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1827;Dønna;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
